,photoid,uid,unickname,datetaken,dateuploaded,capturedevice,title,description,usertags,machinetags,longitude,latitude,accuracy,pageurl,downloadurl,licensename,licenseurl,serverid,farmid,secret,secretoriginal,ext,marker
768,126922,37996589754@N01,fo.ol,2004-07-29 07:57:48.0,1078070268,,Golden+Bat+Cigarettes,Product%3A+Cigarettes%0D%0A%0D%0ATranslation%3A%0D%0AGolden+Bat%0D%0ACigarettes%0D%0ASweet+%26+Mild%0D%0A%0D%0ANotes%3A+I+was+told+that+they+have+not+changed+the+packaging+for+over+100+years.+Photo+taken+at+Tomaya.,"bat,cigarette,gold,iwate,japan,noda,packaging,retro,tomaya",,,,,http://www.flickr.com/photos/37996589754@N01/126922/,http://farm1.staticflickr.com/1/126922_ecc9fc8a44.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,ecc9fc8a44,ecc9fc8a44,jpg,0
769,127174,48600099788@N01,Hjem,2004-07-29 09:11:44.0,1091117504,,nose,My+cat+gets+agitated+when+I%27m+not+home+all+day.+He+freaks+out+every%0Anight+when+I+go+to+bed.+Last+night+he+got+my+nose%3B+then+he+got+a+claw%0Aclipping%21,"phone,self",,,,,http://www.flickr.com/photos/48600099788@N01/127174/,http://farm1.staticflickr.com/1/127174_2366714e2a.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,2366714e2a,2366714e2a,jpg,0
770,127231,44124427374@N01,ajschu,2004-07-29 09:42:47.0,1091119367,,Work+Station,What+does+the+fact+that+I+am+excited+about+getting+a+mouse+say+about+my+rapid+assimilation+into+corporate+culture%3F,"cameraphone,computer,desk,laptop,mouse,samsunga670,spreadsheet,stilllife",,-74.066492,41.057778,16.0,http://www.flickr.com/photos/44124427374@N01/127231/,http://farm1.staticflickr.com/1/127231_87c9fc3cc0.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,87c9fc3cc0,87c9fc3cc0,jpg,0
771,127270,44124413076@N01,Drift+Words,2004-07-28 12:12:19.0,1091120569,SONY+DSC-P72,Do+not+alight+here.,The+Eurostar+station-in-a-station+envelops+its+dedicated+set+of+tracks.,"london,train,waterloo",,-0.11409,51.501503,16.0,http://www.flickr.com/photos/44124413076@N01/127270/,http://farm1.staticflickr.com/1/127270_b4f62d3247.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,b4f62d3247,b4f62d3247,jpg,0
772,127286,44124413076@N01,Drift+Words,2004-07-28 12:12:27.0,1091120761,SONY+DSC-P72,Eye+glimpse,The+signals+stand+alert%2C+guarding+the+platforms.+London+wheels%2C+its+life+beyond+view.,"glimpse,london,londoneye,train,waterloo",,-0.11409,51.501503,16.0,http://www.flickr.com/photos/44124413076@N01/127286/,http://farm1.staticflickr.com/1/127286_ee3af8ea19.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,ee3af8ea19,ee3af8ea19,jpg,0
773,127292,44124413076@N01,Drift+Words,2004-07-28 12:13:24.0,1091120859,SONY+DSC-P72,A+day+out+together%21,Three+generations+decide+to+make+the+most+of+the+holidays.+Let%27s+go+up+to+Town%2C+said+one.,"family,london,train,waterloo",,-0.112266,51.503166,16.0,http://www.flickr.com/photos/44124413076@N01/127292/,http://farm1.staticflickr.com/1/127292_96cf6f4af4.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,96cf6f4af4,96cf6f4af4,jpg,0
774,127390,44124463045@N01,Jasonaut,2004-07-29 10:25:31.0,1091121931,,Rainy,the+patio%2C+just+now,rainyday,,,,,http://www.flickr.com/photos/44124463045@N01/127390/,http://farm1.staticflickr.com/1/127390_9d64afd111.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,9d64afd111,9d64afd111,jpg,0
775,127457,44124367255@N01,Stef+Noble,2004-07-29 10:43:22.0,1091123002,,Pix%281%29,-------------------------------------------------------%0AThis+message+was+sent+from+a+T-Mobile+wireless+phone.,cameraphone,,,,,http://www.flickr.com/photos/44124367255@N01/127457/,http://farm1.staticflickr.com/1/127457_733f730c8f.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,733f730c8f,733f730c8f,jpg,0
776,127512,35237095252@N01,Jordon,2004-02-19 14:55:16.0,1091123757,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+CX6230+ZOOM+DIGITAL+CAMERA,Knox+United+Church,February+19th%2C+2004+%3A%3A+Knox+United+Church+in+Saskatoon.++It+was+taken+during+a+freezing+cold+walk+along+Spadina+Crescent.,"2004,church,downtown,knox+united+church,saskatoon",,-106.654458,52.130386,15.0,http://www.flickr.com/photos/35237095252@N01/127512/,http://farm1.staticflickr.com/1/127512_50c6423621.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,50c6423621,50c6423621,jpg,0
777,127564,43671133674@N01,fcaballero,2004-07-24 15:45:20.0,1091124821,Minolta+Co.%2C+Ltd.+DiMAGE+X20,Lectores+al+sol...,Lucas%2C+Pablo+and+Martin+reading...,,,,,,http://www.flickr.com/photos/43671133674@N01/127564/,http://farm1.staticflickr.com/1/127564_127cddc2a5.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,127cddc2a5,127cddc2a5,jpg,0
778,127707,37996574045@N01,timlauer,2004-07-29 11:42:31.0,1091126551,,Morning+Coffee+_29Jul04,%3Ca+href%3D%22http%3A%2F%2Fportland.wifimug.org%2Findex.cgi%3FClintonCornerCafe%22%3EClinton+Cafe%3C%2Fa%3E+in+Southeast+Portland.+Good+coffee+and+fee+Wi-Fi...%0D%0A%0D%0A--+%0D%0ASent+from+my+Treo,coffee+shops,,,,,http://www.flickr.com/photos/37996574045@N01/127707/,http://farm1.staticflickr.com/1/127707_c4ba3621ee.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,c4ba3621ee,c4ba3621ee,jpg,0
779,127998,48600072071@N01,doctor+paradox,2004-07-29 13:12:20.0,1091131940,,A+Picture+Share%21,anya%26papa,"anya,cameraphone,feet,fun,kids,moblog,parents,people,play,portrait,spheres,unfound,willieb",,,,,http://www.flickr.com/photos/48600072071@N01/127998/,http://farm1.staticflickr.com/1/127998_6670344fad.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,6670344fad,6670344fad,jpg,0
780,128012,44124450371@N01,mezzoblue,2004-07-29 13:23:18.0,1091132598,,Found+Type%3A+QET,Raised+3D+text%3A+%27Box+Office%27%2C+seen+at+the+Queen+Elizabeth+Theatre.,"box+office,found+type,qet",,-123.112894,49.280614,16.0,http://www.flickr.com/photos/44124450371@N01/128012/,http://farm1.staticflickr.com/1/128012_0f3f111842.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,0f3f111842,0f3f111842,jpg,0
781,128230,48889052350@N01,Monsieur+Bob,2004-07-22 15:03:49.0,1091136899,NIKON+E2500,small-Walking+July+04+009,A+pretty+waterfall.,walking,,,,,http://www.flickr.com/photos/48889052350@N01/128230/,http://farm1.staticflickr.com/1/128230_4799250cbe.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,4799250cbe,4799250cbe,jpg,0
782,128346,35237095252@N01,Jordon,2004-07-29 12:52:02.0,1091138968,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+CX6230+ZOOM+DIGITAL+CAMERA,Mark+and+Jordon,Mark+and+I+goofing+off+down+at+the+Mendel+Art+Gallery+in+Saskatoon.,"2003,jordon+cooper,mark+cooper,river,saskatoon",,-106.648836,52.134805,14.0,http://www.flickr.com/photos/35237095252@N01/128346/,http://farm1.staticflickr.com/1/128346_2b786c2ff2.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,2b786c2ff2,d77f75e801,jpg,0
783,128347,35237095252@N01,Jordon,2004-07-29 12:52:10.0,1091138977,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+CX6230+ZOOM+DIGITAL+CAMERA,Mark+and+I,Mark+and+I+goofing+off+down+at+the+Mendel+Art+Gallery+in+Saskatoon.++Photo+taken+by+Wendy.,"2003,jordon+cooper,mark+cooper,river,saskatoon",,-106.648836,52.134805,14.0,http://www.flickr.com/photos/35237095252@N01/128347/,http://farm1.staticflickr.com/1/128347_008591db31.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,008591db31,cb6312438c,jpg,0
784,128349,35237095252@N01,Jordon,2004-07-29 12:43:23.0,1091138986,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+CX6230+ZOOM+DIGITAL+CAMERA,Cruise+boat,Tour+boat+moored+on+the+South+Saskatchewan+River,"2003,river,saskatoon",,,,,http://www.flickr.com/photos/35237095252@N01/128349/,http://farm1.staticflickr.com/1/128349_43a774d007.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,43a774d007,43a774d007,jpg,0
785,128476,48889082718@N01,goodwillstacy,2004-07-29 15:50:54.0,1091141454,,Purple+House,On+Fillmore%2C+I+think+it+was.++Random.,"francisco,house,purple,san",,,,,http://www.flickr.com/photos/48889082718@N01/128476/,http://farm1.staticflickr.com/1/128476_142f1278e2.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,142f1278e2,142f1278e2,jpg,0
786,128687,49503002139@N01,arimoore,2004-07-29 16:55:01.0,1091145301,,karaoke,Shira%2C+getting+down.,"2004,karaoke,newyork,nyc",,,,,http://www.flickr.com/photos/49503002139@N01/128687/,http://farm1.staticflickr.com/1/128687_b5fe8c3075.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,b5fe8c3075,b5fe8c3075,jpg,0
787,128689,49503002139@N01,arimoore,2004-07-29 16:55:49.0,1091145349,,lobster,Found+him+right+by+a+culvert+in+a+tiny+stream+in+Northampton.+No%2C+he+is+not+a+crayfish.,"2004,animal,animals,lobster,massachusetts,stream,suburbia",,,,,http://www.flickr.com/photos/49503002139@N01/128689/,http://farm1.staticflickr.com/1/128689_262dfff22f.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,262dfff22f,262dfff22f,jpg,0
788,128690,49503002139@N01,arimoore,2004-07-29 16:57:01.0,1091145421,,lollipops,These+remind+me+of+a+picture+in+a+book+I+had+when+I+was+a+kid.,"2004,candy,coney+island,light,lollipops,newyork,personalfavorite",,,,,http://www.flickr.com/photos/49503002139@N01/128690/,http://farm1.staticflickr.com/1/128690_ebf382d0df.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,ebf382d0df,ebf382d0df,jpg,0
789,128695,49503002139@N01,arimoore,2004-07-29 16:59:07.0,1091145547,,shira_says,go+vegan,"2004,animal,animal+exploitation,animal+rights,animals,crafty,handmade,hat,lower+east+side,newyork,nyc,trucker+cap,vegan",,,,,http://www.flickr.com/photos/49503002139@N01/128695/,http://farm1.staticflickr.com/1/128695_390c7f9508.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,390c7f9508,390c7f9508,jpg,0
790,128940,44124450371@N01,mezzoblue,2004-07-29 18:48:38.0,1091152118,,Out+for+a+stroll,Early+evening%2C+pair+of+shoes.,shoes,,-123.139368,49.268623,16.0,http://www.flickr.com/photos/44124450371@N01/128940/,http://farm1.staticflickr.com/1/128940_2e3411c9a4.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,2e3411c9a4,2e3411c9a4,jpg,0
791,128945,44124367252@N01,mutantlog,2004-07-25 15:32:39.0,1091152168,Canon+PowerShot+A60,Maggie%2C+not+eating+all+the+food,Good+for+her,"dog,maggie,picnic",,-79.35532,43.718481,15.0,http://www.flickr.com/photos/44124367252@N01/128945/,http://farm1.staticflickr.com/1/128945_a171f8b086.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,a171f8b086,a171f8b086,jpg,0
792,129180,48600072071@N01,doctor+paradox,2004-07-29 20:23:21.0,1091157801,,A+Picture+Share%21,Bananafishzero,"cameraphone,guitar,live+music,moblog,music,musician,nyc,unfound",,,,,http://www.flickr.com/photos/48600072071@N01/129180/,http://farm1.staticflickr.com/1/129180_9b2d281fe0.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,9b2d281fe0,9b2d281fe0,jpg,0
793,129199,48600072071@N01,doctor+paradox,2004-07-29 20:36:09.0,1091158569,,A+Picture+Share%21,B.f.z.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.geobloggers.com%22%3EGeoTagged%3C%2Fa%3E,"bass,cameraphone,guitar,live+music,moblog,music,musician,nyc,unfound",,-74.013633,40.70861,16.0,http://www.flickr.com/photos/48600072071@N01/129199/,http://farm1.staticflickr.com/1/129199_98e324e8bd.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,98e324e8bd,98e324e8bd,jpg,0
794,129203,48600072071@N01,doctor+paradox,2004-07-29 20:38:40.0,1091158720,,A+Picture+Share%21,Pussycatlounge%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.geobloggers.com%22%3EGeoTagged%3C%2Fa%3E,"bicycle,bike,cameraphone,light,moblog,nyc,red,unfound",,-74.013633,40.70861,16.0,http://www.flickr.com/photos/48600072071@N01/129203/,http://farm1.staticflickr.com/1/129203_758aac4331.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,758aac4331,758aac4331,jpg,0
795,129281,48600072071@N01,doctor+paradox,2004-07-29 21:02:23.0,1091160143,,A+Picture+Share%21,B.f.z.,"bass,cameraphone,drums,guitar,live+music,moblog,music,musician,nyc,unfound",,,,,http://www.flickr.com/photos/48600072071@N01/129281/,http://farm1.staticflickr.com/1/129281_59e536cbdc.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,59e536cbdc,59e536cbdc,jpg,0
796,129417,48889095073@N01,MLHS,2004-07-29 21:49:09.0,1091162949,,Acrobat+In+Blue,A+talented+candle-handler+from+Beijing.,"acrobat,beijing,blue,candle,china",,,,,http://www.flickr.com/photos/48889095073@N01/129417/,http://farm1.staticflickr.com/1/129417_34bde97826.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,34bde97826,34bde97826,jpg,0
797,129485,34427466731@N01,striatic,2004-07-29 22:25:17.0,1091165117,,a+somewhat+eternal+respite+%7E+page+23,%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphoto.gne%3Fid%3D120983%22%3E%3C%3C+previous+page%3C%2Fa%3E+%7C+%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphoto.gne%3Fid%3D129486%22%3Enext+page+%3E%3E%3C%2Fa%3E%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fphoto.gne%3Fid%3D67035%22%3Efirst+page%3C%2Fa%3E%0D%0A%0D%0Aflickr%27s+first+daily+updated+comic%2C+a+panel+per+day.,"a+somewhat+eternal+respite,aser,comic,drawing,unfound",,,,,http://www.flickr.com/photos/34427466731@N01/129485/,http://farm1.staticflickr.com/1/129485_504cb76643.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,504cb76643,504cb76643,png,0
798,129501,48889034752@N01,OldMainstream,2004-05-31 10:32:05.0,1091165757,Canon+PowerShot+S100,Olly+and+Fin+Graduating,The+good+pirate+Olly+Roger+and+I+during+commencement.,"arrr%21%21%21,brown,commencement,me",,,,,http://www.flickr.com/photos/48889034752@N01/129501/,http://farm1.staticflickr.com/1/129501_c479506b0c.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,c479506b0c,c479506b0c,jpg,0
799,129574,48600072071@N01,doctor+paradox,2004-07-29 23:01:41.0,1091167301,,A+Picture+Share%21,Onstage,"drumcam,light,live+music,moblog,music,musician,nyc,stage,thewitching,unfound",,,,,http://www.flickr.com/photos/48600072071@N01/129574/,http://farm1.staticflickr.com/1/129574_284321aa6a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,284321aa6a,284321aa6a,jpg,0
800,129602,49503012312@N01,uncle+buck,2004-07-25 23:34:09.0,1091168270,OLYMPUS+OPTICAL+CO.%2CLTD+C740UZ,The+Sun+coming+home,Shot+somewhere+over+America+while+flying+back+to+Portland.,"comet,from,jet,looks,other,passengers,perplexed",,,,,http://www.flickr.com/photos/49503012312@N01/129602/,http://farm1.staticflickr.com/1/129602_4fb64da470.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,4fb64da470,4fb64da470,jpg,0
801,129700,48889061727@N01,robartesm,2004-07-29 21:37:27.0,1091171463,Hewlett-Packard+HP+PhotoSmart+C945+%28V01.61%29,Darkest+Africa+Askari,Foundry+figure.+Painted+29%2F07%2F2004.%0D%0A%0D%0A--+%0D%0A----------------------------------------------%0D%0ABart+Vetters+++++++++++%7C+robartes%40nirya.be+%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.nirya.be%22%3Ewww.nirya.be%3C%2Fa%3E++++%7C+Pubkey+ID%3A+C182DF19+%0D%0A----------------------------------------------,"darkest+africa,miniature,painted",,,,,http://www.flickr.com/photos/48889061727@N01/129700/,http://farm1.staticflickr.com/1/129700_a16110eacf.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,a16110eacf,a16110eacf,jpg,0
802,129746,34427469879@N01,kynan+tait,2004-05-20 20:35:02.0,1091172769,,connor,my+nephew,connor,,,,,http://www.flickr.com/photos/34427469879@N01/129746/,http://farm1.staticflickr.com/1/129746_c0b2683a01.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,c0b2683a01,c0b2683a01,jpg,0
803,129856,48889088828@N01,HyperLemon,2004-07-30 10:52:23.0,1091177715,,kiyomizudera,The+Kiyomizu+temple+in+Kyoto%2C+a+nice+place+to+go+and+a+nice+place+to+be.%0D%0APicture+taken+with+my+Pentax+ES+II%2C+most+likely+with+my+Hanimex+80-200mm.+ISO+100.,"japan,kiyomizudera,kyoto",,,,,http://www.flickr.com/photos/48889088828@N01/129856/,http://farm1.staticflickr.com/1/129856_425e4bd8e8.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,1,1,425e4bd8e8,425e4bd8e8,jpg,0
804,129999,44124277903@N01,banoota,2004-07-14 11:05:56.0,1091186743,SONY+ERICSSON+P900,earring,funky+earrings+that+never+stay+put+on+my+tiny+ears,"earring,phonecamera",,,,,http://www.flickr.com/photos/44124277903@N01/129999/,http://farm1.staticflickr.com/1/129999_d90799deab.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,d90799deab,d90799deab,jpg,0
805,130531,48889068244@N01,sriks6711,2004-07-30 07:56:06.0,1091199366,,Desperados,This+is+how+desperate+people+are+to+get+to+their+email%2Fnews%2Fweb%2Fmessengers+etc.+I+do+not+know+about+other+countries+but+in+India%2C+there+is+something+called+a+%22black%22+market+where+people+would+sell+any+products+in+high+demand+at+premium+prices.+I+guess+we+all+can+learn+something+from+this+here+-+especially+if+we+go+on+to+become+chairs+of+some+future+conferences+%3B-%29,email,,,,,http://www.flickr.com/photos/48889068244@N01/130531/,http://farm1.staticflickr.com/1/130531_4bbda5b4f8.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,4bbda5b4f8,4bbda5b4f8,jpg,0
806,131124,44124367252@N01,mutantlog,2004-07-30 11:18:23.0,1091211503,,Swan+in+Waterloo+Park,Picture+of+one+of+the+swans+in+Waterloo+Park.+Used+to+test+auto-blogging.,"canada,ontario,park,swan,waterloo,waterloo+park",,-80.53133,43.467357,16.0,http://www.flickr.com/photos/44124367252@N01/131124/,http://farm1.staticflickr.com/1/131124_8053302c23.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,8053302c23,8053302c23,jpg,0
807,131267,44124466236@N01,PJ+Cabrera,2004-07-28 19:14:19.0,1091214186,Canon+PowerShot+A75,Freedom+rings%21,Now+that%27s+what+I+call+being+nice+to+your+customers+and+employees%21,"july2004,oscon2004",,,,,http://www.flickr.com/photos/44124466236@N01/131267/,http://farm1.staticflickr.com/1/131267_0907565baa.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,0907565baa,0907565baa,jpg,0
808,131526,44124455866@N01,Ottoman42,2004-06-12 23:56:58.0,1091219109,Canon+PowerShot+A70,Fly+Rail,Fly+rail+from+the+Wang+Preformance+Art+Center+in+Boston.%0A%0AThis+line+set+has+had+all+kinds+set+pieces+from+original+Broadway+touring+shows+attached+to+it%3B+from+Miss+Saigon+to+RENT+and+everything+in-between.+Making+the+Wang+theater+a+very+large+part+of+American+theatrical+history.,"a70,black,boston,canon,flyrail,tall,theatre,wang,white",,-71.065048,42.350128,16.0,http://www.flickr.com/photos/44124455866@N01/131526/,http://farm1.staticflickr.com/1/131526_4ef7583309.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,4ef7583309,4ef7583309,jpg,0
809,131527,44124455866@N01,Ottoman42,2004-05-23 17:28:16.0,1091219129,Canon+PowerShot+A70,Castles+Made+of+Sand,Castles+made+not+by+me+at+the+Jersey+Shore%0A%0A%0ALocation%3A+Ocean+City,"a70,art,best+of+ottoman42,canon,castles,hendrix,jersey,jimi,ocean+city,sand,shore",geo%3A+lat%3D39.2775,-74.568436,39.275566,16.0,http://www.flickr.com/photos/44124455866@N01/131527/,http://farm1.staticflickr.com/1/131527_b51cc927dc.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,b51cc927dc,b51cc927dc,jpg,0
810,131528,44124455866@N01,Ottoman42,2004-07-02 08:13:42.0,1091219152,Canon+PowerShot+A70,Breakfast+on+the+Go,My+usual+Breakfast,"a70,art,best+of+ottoman42,boston,breakfast,canon,dunkin+doughnuts,ipod,milk,music,sandwich",,-71.064784,42.352312,16.0,http://www.flickr.com/photos/44124455866@N01/131528/,http://farm1.staticflickr.com/1/131528_666d4f6a25.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,666d4f6a25,666d4f6a25,jpg,0
811,131536,44124455866@N01,Ottoman42,2004-02-16 13:59:50.0,1091219627,Canon+PowerShot+A70,City+Sidewalks,Boston+Sidewalk+Near+Government+Center,"a70,blue,boston,canon,center,city,government,sidewalks",,-71.056877,42.358956,16.0,http://www.flickr.com/photos/44124455866@N01/131536/,http://farm1.staticflickr.com/1/131536_ae362bac0c.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,ae362bac0c,ae362bac0c,jpg,0
